BEGIN_INTERVAL_TIME	SQL_ID	ELA
17/12/2020 7:00:53.109	2ntdj6904cdz5	0.3039
17/12/2020 7:00:53.109	acmvv4fhdc9zh	0.1011
17/12/2020 7:00:53.109	gtahxt8jana07	339.5296
17/12/2020 7:00:53.109	gjnacd0dkna55	0.0528
17/12/2020 7:00:53.109	f5dqupu2hknzu	0.873
17/12/2020 7:00:53.109	9ac4dq05vna5f	0.0548
17/12/2020 7:00:53.109	dumhm6xjfpbt3	0.0154
17/12/2020 7:00:53.109	a1mq1xxq4jqfx	1.467
17/12/2020 7:00:53.109	74h00xj1j0aav	0.1724
17/12/2020 7:00:53.109	7c2zvqbjuuvnp	0.1672
17/12/2020 7:00:53.109	gbbhmzdxrnacf	0.0254
17/12/2020 7:00:53.109	5g6j3u70s3rm0	0.0768
17/12/2020 7:00:53.109	g6cr3t5rgrfpv	0.0239
17/12/2020 7:00:53.109	d9fvqg0xndagj	0.1126
17/12/2020 7:00:53.109	a5nffx9j0nnap	0.0174
17/12/2020 7:00:53.109	11mabc0g29d8k	0.1024
17/12/2020 7:00:53.109	g1npwx5ur2m59	0.0947
17/12/2020 7:00:53.109	3rc7d4nwsnvnj	0.186
17/12/2020 7:00:53.109	c2x5tqbygtwnb	0.021
17/12/2020 7:00:53.109	89w2tfan0mk7u	0.0429
17/12/2020 7:00:53.109	3shvavafgzy3n	0.021
17/12/2020 7:00:53.109	cgygh3k21vvht	0
17/12/2020 7:00:53.109	cgygh3k21vvht	71.4844
17/12/2020 7:00:53.109	c5sqc4nsw9q5j	0.0288
17/12/2020 7:00:53.109	5vja7q28s5q0h	0.0451
17/12/2020 7:00:53.109	d0vfadzdv5q7r	0.116
17/12/2020 7:00:53.109	703np81dzs319	54.0895
17/12/2020 7:00:53.109	b6t29f9v1pqd5	0.0378
17/12/2020 7:00:53.109	4m7m0t6fjcs5x	0.2947
17/12/2020 7:00:53.109	1hyh0ur55xqjk	0.0217
17/12/2020 7:00:53.109	gn9h7rzgpv8t4	0.0854
17/12/2020 7:00:53.109	2p8bwnfjymjj6	0.0305
17/12/2020 7:00:53.109	fvpyypqv17xqf	5.3449
17/12/2020 7:00:53.109	7w4qjf3uapfz4	0.0546
17/12/2020 7:00:53.109	1k5c5twx2xr01	0.1856
17/12/2020 7:00:53.109	596ptps8vuwf5	0.0202
17/12/2020 7:00:53.109	7s4j24tftsqdm	0.0321
17/12/2020 7:00:53.109	4464p4kpa93uy	0.0329
17/12/2020 7:00:53.109	9xtwhtws1dcnm	0.0243
17/12/2020 7:00:53.109	gyn0tuvyw5j0u	1.1185
17/12/2020 7:00:53.109	0fr2dsjy9nazd	0.0131
17/12/2020 7:00:53.109	7wxra5mv44b31	0.2321
17/12/2020 7:00:53.109	fdkabc4au8b40	0.0226
17/12/2020 7:00:53.109	3fcqb9n61pfmd	0.0421
17/12/2020 7:00:53.109	57htqbahynnb6	0.0412
17/12/2020 7:00:53.109	6akp78jjj3f3j	0.0386
17/12/2020 7:00:53.109	7x7cqr6q96z8m	1.4671
17/12/2020 7:00:53.109	0facjs8vdmdwd	0.0762
17/12/2020 7:00:53.109	93vm0uffzwbd8	0.1775
17/12/2020 7:00:53.109	dfzdvf1dy8bfv	0.0331
17/12/2020 7:00:53.109	f09aat3d8wbgd	0.0871
17/12/2020 7:00:53.109	fynpaf14mgyqd	0.0298
17/12/2020 7:00:53.109	d7mpvb1nr0bmb	0.4963
17/12/2020 7:00:53.109	c4jtf9gb8tgub	0.0299
17/12/2020 7:00:53.109	4g8z09jvbvfn2	0.0325
17/12/2020 7:00:53.109	cvvyhd7w0f266	0.0124
17/12/2020 7:00:53.109	gbxc64vrsbydu	0.083
17/12/2020 7:00:53.109	39g0ac63zxr8f	0.0659
17/12/2020 7:00:53.109	7u244hmvbxycn	0.0334
17/12/2020 7:00:53.109	bph6u3vhxtrxc	0.0407
17/12/2020 7:00:53.109	8h5gakdbhv3xa	0.1918
17/12/2020 7:00:53.109	542y28xagpztg	0.0289
17/12/2020 7:00:53.109	d08mxz5afubvz	0.0958
17/12/2020 7:00:53.109	gf262tw6cjscz	0.0435
17/12/2020 7:00:53.109	g60p01158tsnj	0.0358
17/12/2020 7:00:53.109	6q3pqknamh795	0.0237
17/12/2020 7:00:53.109	75jpsrqayb64n	0.0628
17/12/2020 7:00:53.109	0mkc430zvc7fs	0.0182
17/12/2020 7:00:53.109	934sgrbhdjk0h	0.5581
17/12/2020 7:00:53.109	9hs6pmkt8nqha	0.0208
17/12/2020 7:00:53.109	cf6s09j9wh7jm	0.0339
17/12/2020 7:00:53.109	54avczczjw7r3	0.0253
17/12/2020 7:00:53.109	b78s49d5krc79	1.1271
17/12/2020 7:00:53.109	baa70x6s4yhr4	0.1031
17/12/2020 7:00:53.109	bps5gpvk207us	1.2163
17/12/2020 7:00:53.109	ch8t72tsys7vx	0.037
17/12/2020 7:00:53.109	acafb54mbmb01	0.0234
17/12/2020 7:00:53.109	69f73djka87z1	0.0174
17/12/2020 7:00:53.109	3jcjtrsqp3cwn	0.0449
17/12/2020 7:00:53.109	49nnxw8f0uxfr	0.0293
17/12/2020 7:00:53.109	ft6jvskgmc8b8	0.0533
17/12/2020 7:00:53.109	96xj36gd4aqjn	0.0935
17/12/2020 7:00:53.109	d91qnn3ngnsmd	0.0434
17/12/2020 7:00:53.109	bm9nubgb6mtcr	0.0338
17/12/2020 7:00:53.109	06gfrprr7w0r2	0.055
17/12/2020 7:00:53.109	90gr8y7pr0t6h	0.0962
17/12/2020 7:00:53.109	6t47kyv1x8t90	0.0354
17/12/2020 7:00:53.109	8byq6tjnfk69z	0.045
17/12/2020 7:00:53.109	bncp4wbdu3udt	0.0232
17/12/2020 7:00:53.109	03agbu5nbyqzz	0.1014
17/12/2020 7:00:53.109	8pqmzcqa7cu1y	0.0235
17/12/2020 7:00:53.109	8pqmzcqa7cu1y	0
17/12/2020 7:00:53.109	3djstut85ypax	0.0112
17/12/2020 7:00:53.109	f5dqupu2hknzu	1.003
17/12/2020 7:00:53.109	d9dx53b6v5bqf	0.09
17/12/2020 7:00:53.109	9pxb4vsawh8d9	0.0311
17/12/2020 7:00:53.109	gxjgpkacm973a	0.0336
17/12/2020 7:00:53.109	3v6pnd8qvjgwk	0.0207
17/12/2020 7:00:53.109	b2sb7rm7vt887	0.0216
17/12/2020 7:00:53.109	b2sb7rm7vt887	0
17/12/2020 7:00:53.109	3dbzmtf9ahvzt	0.1498
17/12/2020 7:00:53.109	4ua3frnbzs8rg	0.0921
17/12/2020 7:00:53.109	8a6ywq40wbj16	0.0184
17/12/2020 7:00:53.109	cd7g9tha7a6qx	0.0147
17/12/2020 7:00:53.109	4wy3dz17zj9xs	0.1397
17/12/2020 7:00:53.109	f4qjzjzd5w946	0
17/12/2020 7:00:53.109	f4qjzjzd5w946	0.2551
17/12/2020 7:00:53.109	94rn1rjay89ca	0.0382
17/12/2020 7:00:53.109	90kza3s1xn9dw	0.1061
17/12/2020 7:00:53.109	fgg0su12atubs	2274.5183
17/12/2020 7:00:53.109	8tb4z7dkd09m2	0.0208
17/12/2020 7:00:53.109	cszfkddrhfsxm	0.0348
17/12/2020 7:00:53.109	cqrubw5y9w9sn	1284.4778
17/12/2020 7:00:53.109	5q87hb83gxmcf	0.1224
17/12/2020 7:00:53.109	9v3m7mzau5mjm	0.0508
17/12/2020 7:00:53.109	5h7x3zk0sy61s	0.047
17/12/2020 7:00:53.109	8sdyvqnrhtmw7	0.204
17/12/2020 7:00:53.109	711udpn8nva1z	0.0323
17/12/2020 7:00:53.109	aygrzmk581n0z	0.0146
17/12/2020 7:00:53.109	9u4sccr0rjn3z	0.3201
17/12/2020 7:00:53.109	12tbkz0n61n8p	0.0271
17/12/2020 7:00:53.109	b27bwny0zn2xy	1.0161
17/12/2020 7:00:53.109	aw3kh5r15pnmq	0
17/12/2020 7:00:53.109	aw3kh5r15pnmq	0.6062
17/12/2020 7:00:53.109	dwhbnqh5ch2y2	1.3724
17/12/2020 7:00:53.109	3cp4rgdn07u10	0.0124
17/12/2020 7:00:53.109	a26x6zdcn9nu7	0.0766
17/12/2020 7:00:53.109	7wbqn82451nxq	0.0445
17/12/2020 7:00:53.109	1cv94q7fgc9z4	0.031
17/12/2020 7:00:53.109	6990bz7qa3qzm	0.0427
17/12/2020 7:00:53.109	9xtwhtws1dcnm	0.0257
17/12/2020 7:00:53.109	3sz3gkzb0qpvu	0.0231
17/12/2020 7:00:53.109	cfnha3urdddwv	0.0244
17/12/2020 7:00:53.109	486sq38kdr2sz	0.0255
17/12/2020 7:00:53.109	3fcqb9n61pfmd	0.0427
17/12/2020 7:00:53.109	2xzgrdgt1jg79	0.0213
17/12/2020 7:00:53.109	2xzgrdgt1jg79	0
17/12/2020 7:00:53.109	0mz0jzhxsdg7v	0
17/12/2020 7:00:53.109	6akp78jjj3f3j	0.0381
17/12/2020 7:00:53.109	f381rzps97sqy	11.6886
17/12/2020 7:00:53.109	5w237z9tr46ub	7.0649
17/12/2020 7:00:53.109	9zxx2vjuguad0	0.158
17/12/2020 7:00:53.109	7unv57rj0vgdb	0.0885
17/12/2020 7:00:53.109	1vck2vu6sc6ww	0.036
17/12/2020 7:00:53.109	1nc6pbpsfc6xd	0.0192
17/12/2020 7:00:53.109	cgz6pcgv8bgwg	0.012
17/12/2020 7:00:53.109	6kyza6hd7rh6m	0.0155
17/12/2020 7:00:53.109	95vd3k9jdbhss	0.3955
17/12/2020 7:00:53.109	6nwa6njjr145b	0.328
17/12/2020 7:00:53.109	7am2yxfdurjh7	5.3242
17/12/2020 7:00:53.109	7gqnr2npg3m9k	0
17/12/2020 7:00:53.109	7gqnr2npg3m9k	0.083
17/12/2020 7:00:53.109	62wnnra00vmut	7.8935
17/12/2020 7:00:53.109	3z5rnv38uxfna	0.1593
17/12/2020 7:00:53.109	2fjn26dctx7v6	0.0591
17/12/2020 7:00:53.109	0kt0ugxbz20uz	0.148
17/12/2020 7:00:53.109	dtzr1mvqc9mr5	0.0188
17/12/2020 7:00:53.109	gsqxm6zz3w2by	0.0244
17/12/2020 7:00:53.109	gz4uwp89t61b9	0.019
17/12/2020 7:00:53.109	c3utnxsnrx8tk	0.1478
17/12/2020 7:00:53.109	5u5j3tuyp98xy	0.0344
17/12/2020 7:00:53.109	5hp38j0d4p909	0.03
17/12/2020 7:00:53.109	589wzux7ut92k	0.0533
17/12/2020 7:00:53.109	g8ncyf5prd97m	0.0385
17/12/2020 7:00:53.109	6mtafmm4zk99y	0.2586
17/12/2020 7:00:53.109	7xjq1cjaafqg0	0.0485
17/12/2020 7:00:53.109	d0w5h2z4hgax8	0.016
17/12/2020 7:00:53.109	f6cwp9c03x9ff	0.0375
17/12/2020 7:00:53.109	75au961wrbz4h	0.032
17/12/2020 7:00:53.109	64sd5zr8bz9kv	0.153
17/12/2020 7:00:53.109	ccd8db2wvxa47	0.0336
17/12/2020 7:00:53.109	334g41qndh2fp	0.0305
17/12/2020 7:00:53.109	f6cwp9c03x9ff	0.0385
17/12/2020 7:00:53.109	dv55fsubzwr0b	0.0495
17/12/2020 7:00:53.109	4gc60hdj32r5z	0.0219
17/12/2020 7:00:53.109	c4m3y4n45q34w	0.0279
17/12/2020 7:00:53.109	8qvgqy3kbfwch	0.0476
17/12/2020 7:00:53.109	b16hakv47r5rd	0.0416
17/12/2020 7:00:53.109	gh1435xu5hrgu	13.6526
17/12/2020 7:00:53.109	gpcudw4s0wrgx	0.1109
17/12/2020 7:00:53.109	49vvztzxcztb8	0.2508
17/12/2020 7:00:53.109	81zcuk2brvqfr	0.0175
17/12/2020 7:00:53.109	fvac5uq7u0rrm	0.6621
17/12/2020 7:00:53.109	fkmdwyzjukf27	0.0282
17/12/2020 7:00:53.109	00jbg9h07hrzm	0.0552
17/12/2020 7:00:53.109	dkgc4auy44s30	0.0225
17/12/2020 7:00:53.109	4m7m0t6fjcs5x	0.3303
17/12/2020 7:00:53.109	7s9rdn00t4s7t	0.0304
17/12/2020 7:00:53.109	1vck2vu6sc6ww	0.0359
17/12/2020 7:00:53.109	1nc6pbpsfc6xd	0.0194
17/12/2020 7:00:53.109	6nwa6njjr145b	0.5333
17/12/2020 7:00:53.109	190t1qsvt8768	0.717
17/12/2020 7:00:53.109	cb21bacyh3c7d	0.0597
17/12/2020 7:00:53.109	df7jx093jqacp	0.9758
17/12/2020 7:00:53.109	brskn9qd4rau3	0.3129
17/12/2020 7:00:53.109	75jpsrqayb64n	0.0632
17/12/2020 7:00:53.109	f6cwp9c03x9ff	0.0359
17/12/2020 7:00:53.109	8h5gakdbhv3xa	0.1784
17/12/2020 7:00:53.109	9nhy67k40bxpp	0.024
17/12/2020 7:00:53.109	334g41qndh2fp	0.03
17/12/2020 7:00:53.109	54gx177tq761n	0.0289
17/12/2020 7:00:53.109	axwq9y7xc76pz	0.034
17/12/2020 7:00:53.109	74vmk2whtg2sb	0.0562
17/12/2020 7:00:53.109	guymduh39m84r	0.037
17/12/2020 7:00:53.109	9407tq39pz8nk	0.0584
17/12/2020 7:00:53.109	dhx4hx5kz79bf	0.0212
17/12/2020 7:00:53.109	1rwqrv7xu9b2r	0.0294
17/12/2020 7:00:53.109	444fj98gtr8x8	0.0244
17/12/2020 7:00:53.109	g9ugqnrhhpd0b	0.0223
17/12/2020 7:00:53.109	2jfqzrxhrm93b	0.0402
17/12/2020 7:00:53.109	fjrrtj3ttv9hq	0.0385
17/12/2020 7:00:53.109	3jcjtrsqp3cwn	0.0437
17/12/2020 7:00:53.109	0wtjkqrngc6rm	0.0268
17/12/2020 7:00:53.109	00hfr9ch8aysu	0.0252
17/12/2020 7:00:53.109	b7zksh4h2ntmx	141.4915
17/12/2020 7:00:53.109	b7zksh4h2ntmx	0
17/12/2020 7:00:53.109	b7zksh4h2ntmx	0
17/12/2020 7:00:53.109	0kxn8zx1svcbp	0.0943
17/12/2020 7:00:53.109	0kxn8zx1svcbp	0.0952
17/12/2020 7:00:53.109	9790cxv75bdph	0.0211
17/12/2020 7:00:53.109	2r4dzj635p6c6	0.0333
17/12/2020 7:00:53.109	9txuc6f6jvwyc	0.1091
17/12/2020 7:00:53.109	a4w8xm6yxkquw	0.0486
17/12/2020 7:00:53.109	3yptstvcrzf4v	0.0334
17/12/2020 7:00:53.109	5t6jwshgx56hx	0.6607
17/12/2020 7:00:53.109	af8zjfy0b1d5t	0.0308
17/12/2020 7:00:53.109	2s1cthqrcyqm5	0.0153
17/12/2020 7:00:53.109	2cy4h25ap56tf	2.1482
17/12/2020 7:00:53.109	0yzpajbk3qsvv	0.1026
17/12/2020 7:00:53.109	bkx2g9hfuasy5	0.1049
17/12/2020 7:00:53.109	6v0z5zmstx6xg	0.1965
17/12/2020 7:00:53.109	444fj98gtr8x8	0.0242
17/12/2020 7:00:53.109	6pr5s84bf172v	0.0426
17/12/2020 7:00:53.109	6s7c7f6wja610	0.0645
17/12/2020 7:00:53.109	75au961wrbz4h	0.0338
17/12/2020 7:00:53.109	9m30nbgz44mj1	0.034
17/12/2020 7:00:53.109	3shvavafgzy3n	0.0209
17/12/2020 7:00:53.109	d376g7b9pphkt	0.1406
17/12/2020 7:00:53.109	0sfumtqdba0h8	0.2108
17/12/2020 7:00:53.109	53tqwsywxgzm1	36.8834
17/12/2020 7:00:53.109	arbvjx2v7tcay	0.0345
17/12/2020 7:00:53.109	33p67qc8u0vm2	0.2207
17/12/2020 7:00:53.109	1zk36bz6k6wjj	0.0229
17/12/2020 7:00:53.109	dqbz264nbk7xf	0.0922
17/12/2020 7:00:53.109	bvuk2c14s6b96	0.5015
17/12/2020 7:00:53.109	9pa5n01xzhn21	0.5055
17/12/2020 7:00:53.109	1ghpa1dc731gx	0.8979
17/12/2020 7:00:53.109	7c2zvqbjuuvnp	0.1863
17/12/2020 7:00:53.109	cg1j28mh9sn83	1.9637
17/12/2020 7:00:53.109	7jg8tz3nmzcug	0.0182
17/12/2020 7:00:53.109	dm1f6xuzs9ans	0.026
17/12/2020 7:00:53.109	12jzzuz175asc	0.0307
17/12/2020 7:00:53.109	9542ah00k64ug	0.0893
17/12/2020 7:00:53.109	6wtyykw1wgqtk	0.0234
17/12/2020 7:00:53.109	aw3kh5r15pnmq	0
17/12/2020 7:00:53.109	aw3kh5r15pnmq	0.5972
17/12/2020 7:00:53.109	76gjkcz0z1tts	0.2005
17/12/2020 7:00:53.109	6uba1u50hukmv	0.0267
17/12/2020 7:00:53.109	gy6vfh39p97b5	0.2381
17/12/2020 7:00:53.109	d9kzg6t4w2zz2	0.0176
17/12/2020 7:00:53.109	63b54a3uuwp2h	0.045
17/12/2020 7:00:53.109	27pftj416g1cq	0.0238
17/12/2020 7:00:53.109	daz3fak693790	0.0328
17/12/2020 7:00:53.109	0c5wd43ctr2d5	27.0605
17/12/2020 7:00:53.109	bcnbfy721ptsp	0.0343
17/12/2020 7:00:53.109	4v5cxa2s50msw	0.1328
17/12/2020 7:00:53.109	71bu3gx0p063s	0.028
17/12/2020 7:00:53.109	g280xds40b3bx	0
17/12/2020 7:00:53.109	g280xds40b3bx	0.8162
17/12/2020 7:00:53.109	cubcqrdcjb3mz	0.0405
17/12/2020 7:00:53.109	1m3m1u6kqj974	0.093
17/12/2020 7:00:53.109	2zuvhv0fvg3um	0.0941
17/12/2020 7:00:53.109	0facjs8vdmdwd	0.0728
17/12/2020 7:00:53.109	4nxkbjdwu35dm	0.03
17/12/2020 7:00:53.109	70du1qg77zv7j	0.0174
17/12/2020 7:00:53.109	1skhupr9yr5g1	0.0814
17/12/2020 7:00:53.109	5zus6pwgv75up	20.3843
17/12/2020 7:00:53.109	6tft86hxarvdw	0.0643
17/12/2020 7:00:53.109	1g46wbv576j16	0.1187
17/12/2020 7:00:53.109	23jnzw8vd020m	0.0269
17/12/2020 7:00:53.109	6nfxaxmvjagf8	0.0908
17/12/2020 7:00:53.109	dzghhc8mbp559	0.1049
17/12/2020 7:00:53.109	ff30u4fk8c21j	0.0997
17/12/2020 7:00:53.109	fs7h3cb49hs7s	0.039
17/12/2020 7:00:53.109	fs7h3cb49hs7s	0
17/12/2020 7:00:53.109	84z7sx9d0d5bv	0.0256
17/12/2020 7:00:53.109	6xm2bp06a95dp	0.0667
17/12/2020 7:00:53.109	b80bc5j72r35m	0.0186
17/12/2020 7:00:53.109	81zcuk2brvqfr	0.0174
17/12/2020 7:00:53.109	6a3wnb306c231	1.1302
17/12/2020 7:00:53.109	4p5pqkpppztq1	0.0211
17/12/2020 7:00:53.109	23ubnx9ubd5jq	10.1741
17/12/2020 7:00:53.109	apfbzc3w8nt75	0.0247
17/12/2020 7:00:53.109	739p2xx2caqcn	0.0323
17/12/2020 7:00:53.109	c1a1ja6yp4tsh	0.0282
17/12/2020 7:00:53.109	dqbz264nbk7xf	0.0922
17/12/2020 7:00:53.109	1acpx2sbx0xab	0.0384
17/12/2020 7:00:53.109	abc9x9myn9xjc	0.9189
17/12/2020 7:00:53.109	9pa5n01xzhn21	0.4438
17/12/2020 7:00:53.109	0zx4b460p3s8r	26.2386
17/12/2020 7:00:53.109	cu33uyfytsn5p	0.0614
17/12/2020 7:00:53.109	cg1j28mh9sn83	1.9902
17/12/2020 7:00:53.109	aqf8gtuzu4sbd	0.0997
17/12/2020 7:00:53.109	d6t02wrs5d682	0.0271
17/12/2020 7:00:53.109	6myqxdya1ty1b	0
17/12/2020 7:00:53.109	6myqxdya1ty1b	0.566
17/12/2020 7:00:53.109	68x65x5hmuubk	0.0141
17/12/2020 7:00:53.109	9z6q2k5140nh3	0.0212
17/12/2020 7:00:53.109	d8bymqr2amcc9	0.2026
17/12/2020 7:00:53.109	6f48339pzwnn1	0.0497
17/12/2020 7:00:53.109	59rjqyrhqt7jt	0.0371
17/12/2020 7:00:53.109	gb1t4pm48bcyr	0.2478
17/12/2020 7:00:53.109	2fjn26dctx7v6	0.0591
17/12/2020 7:00:53.109	gsqxm6zz3w2by	0.0229
17/12/2020 7:00:53.109	a26x6zdcn9nu7	0.0763
17/12/2020 7:00:53.109	d5jd9b2xct7xz	0.0228
17/12/2020 7:00:53.109	g87ph78kfpxpf	0.0174
17/12/2020 7:00:53.109	d99xrxwvc58j6	0.0319
17/12/2020 7:00:53.109	0fg9ya7wfpt1h	0.0214
17/12/2020 7:00:53.109	c3utnxsnrx8tk	0.1463
17/12/2020 7:00:53.109	5hp38j0d4p909	0.0299
17/12/2020 7:00:53.109	6a3wnb306c231	1.1283
17/12/2020 7:00:53.109	895trds9qgn1q	0.0271
17/12/2020 7:00:53.109	715u9uvvg8t68	0.0333
17/12/2020 7:00:53.109	apfbzc3w8nt75	0.0241
17/12/2020 7:00:53.109	84z7sx9d0d5bv	0.0256
17/12/2020 7:00:53.109	b7zksh4h2ntmx	132.888
17/12/2020 7:00:53.109	cgygh3k21vvht	67.2162
17/12/2020 7:00:53.109	3hf6f7kn77ubu	0.0316
17/12/2020 7:00:53.109	7xq8ywd9t52hb	0.0387
17/12/2020 7:00:53.109	fna9167q366hs	0.0278
17/12/2020 7:00:53.109	fagx20ru1axh9	0.1098
17/12/2020 7:00:53.109	d9dx53b6v5bqf	0.0908
17/12/2020 7:00:53.109	dhd1dd098g7vf	0.1564
17/12/2020 7:00:53.109	5jquwr0pywn21	0.033
17/12/2020 7:00:53.109	9rhrjkwsfm07d	0.0119
17/12/2020 7:00:53.109	2wat4n394mpvw	0.0327
17/12/2020 7:00:53.109	1af7wv0mzydm8	0.0977
17/12/2020 7:00:53.109	8c5b8hsa02dw1	0.1124
17/12/2020 7:00:53.109	74usucyxwxxwf	0.023
17/12/2020 7:00:53.109	74usucyxwxxwf	0
17/12/2020 7:00:53.109	2yr5hb3u7uvmq	0.0171
17/12/2020 7:00:53.109	6z3kuj36bp4ar	0.0269
17/12/2020 7:00:53.109	4n7sfcjgr6f76	0.0214
17/12/2020 7:00:53.109	7z8gg67dct4qm	0.0224
17/12/2020 7:00:53.109	b8tcz88akmgss	0.0283
17/12/2020 7:00:53.109	8sr6qny5a5zpx	0.2343
17/12/2020 7:00:53.109	c5x2bt5kqsqrw	0.08
17/12/2020 7:00:53.109	gb1t4pm48bcyr	0.2474
17/12/2020 7:00:53.109	87q6jyvmj2ft7	0.0195
17/12/2020 7:00:53.109	8styxvmrafg40	0.0647
17/12/2020 7:00:53.109	5u5xs9t64ugaf	0.0972
17/12/2020 7:00:53.109	7am2yxfdurjh7	5.3096
17/12/2020 7:00:53.109	bgz04g6qmwkzm	0.0397
17/12/2020 7:00:53.109	8s6f92fcx5y01	0.1372
17/12/2020 7:00:53.109	7anq43m1ma622	0.0445
17/12/2020 7:00:53.109	c1a1ja6yp4tsh	0.0292
17/12/2020 7:00:53.109	crj3utypmu68p	0.0944
17/12/2020 7:00:53.109	c1tw90tq7urrn	0.0372
17/12/2020 7:00:53.109	42mkua34ay6bc	0.0685
17/12/2020 7:00:53.109	bsax1x79zfr4g	0.0236
17/12/2020 7:00:53.109	84h3072k3qadx	0.0186
17/12/2020 7:00:53.109	4rumhp0pmf6ng	0.067
17/12/2020 7:00:53.109	6paz9ng2n0ucy	0.0196
17/12/2020 7:00:53.109	bph6u3vhxtrxc	0.0405
17/12/2020 7:00:53.109	fn5s5p6hr6702	0.1127
17/12/2020 7:00:53.109	9gvw0gq0hu0jh	73.1792
17/12/2020 7:00:53.109	2h0gb24h6zpnu	107.993
17/12/2020 7:00:53.109	av0kjjbhc642q	0.0569
17/12/2020 7:00:53.109	4v5cxa2s50msw	0.136
17/12/2020 7:00:53.109	8zj7rz1h85p09	0.0206
17/12/2020 7:00:53.109	27gp9q5s3gym7	0.0284
17/12/2020 7:00:53.109	b7zksh4h2ntmx	0
17/12/2020 7:00:53.109	b7zksh4h2ntmx	0
17/12/2020 7:00:53.109	a4w8xm6yxkquw	0.0484
17/12/2020 7:00:53.109	bb46rzh6jfqxa	46.7574
17/12/2020 7:00:53.109	87q6jyvmj2ft7	0.0189
17/12/2020 7:00:53.109	3b4q05nvcp6kk	0.0396
17/12/2020 7:00:53.109	0yzpajbk3qsvv	0.1005
17/12/2020 7:00:53.109	2cy4h25ap56tf	2.0029
17/12/2020 7:00:53.109	bkx2g9hfuasy5	0.1022
17/12/2020 7:00:53.109	b2kvv3tyqucf7	0.0278
17/12/2020 7:00:53.109	6v0z5zmstx6xg	0.1862
17/12/2020 7:00:53.109	6pr5s84bf172v	0.0396
17/12/2020 7:00:53.109	3cgajp8kh662m	0.0305
17/12/2020 7:00:53.109	5u5xs9t64ugaf	0.0955
17/12/2020 7:00:53.109	3qbd0bhsc7x95	0.0139
17/12/2020 7:00:53.109	c2b32xyhsvytm	0.0365
17/12/2020 7:00:53.109	d9ctyn9ta1na0	0.1573
17/12/2020 7:00:53.109	9y7s2afnkqs9d	0.0229
17/12/2020 7:00:53.109	6waxkw9zndbkr	0.0876
17/12/2020 7:00:53.109	8pqgt32f4usmj	0.0537
17/12/2020 7:00:53.109	6msauy1s4hqxs	0.0231
17/12/2020 7:00:53.109	cszfkddrhfsxm	0.0349
17/12/2020 7:00:53.109	8662y22vbat02	1.4866
17/12/2020 7:00:53.109	6ttp5f2cxatxs	0.1156
17/12/2020 7:00:53.109	68x65x5hmuubk	0.0143
17/12/2020 7:00:53.109	aphk0k45sc5gt	0.0276
17/12/2020 7:00:53.109	gyasw5rhfkugp	0.083
17/12/2020 7:00:53.109	11hq91qssyuk9	0.0915
17/12/2020 7:00:53.109	13atuujh82vg2	0.143
17/12/2020 7:00:53.109	98tyubn28vdnk	0.0236
17/12/2020 7:00:53.109	cgygh3k21vvht	0
17/12/2020 7:00:53.109	1cp5k7y7d93uv	0.031
17/12/2020 7:00:53.109	a84j70rpamdqb	9.9212
17/12/2020 7:00:53.109	33p67qc8u0vm2	0.2079
17/12/2020 7:00:53.109	74anujtt8zw4h	0.0888
17/12/2020 7:00:53.109	74anujtt8zw4h	0.0576
17/12/2020 7:00:53.109	5j9850gt081r0	0.0731
17/12/2020 7:00:53.109	g6m1xnswnu96k	0.0395
17/12/2020 7:00:53.109	fwq6rp5ysy98u	0.1
17/12/2020 7:00:53.109	9a0fasa3jd3y3	0.05
17/12/2020 7:00:53.109	59vjj34vugaav	0.3016
17/12/2020 7:00:53.109	39tyrp4srnpmp	0.7174
17/12/2020 7:00:53.109	9f3j1vh0134k2	0.0883
17/12/2020 7:00:53.109	bsyg0n3b8xx30	0.0276
17/12/2020 7:00:53.109	2r6xskhsgpn8s	10.2367
17/12/2020 7:00:53.109	b2kvv3tyqucf7	0.028
17/12/2020 7:00:53.109	57jnu8vcwfbkz	0.1033
17/12/2020 7:00:53.109	cbdj8vjcsucuu	0.0289
17/12/2020 7:00:53.109	98tyubn28vdnk	0.0264
17/12/2020 7:00:53.109	1vwgw8sv98q8y	0.051
17/12/2020 7:00:53.109	3qnghhrz9njv8	0.1146
17/12/2020 7:00:53.109	fr4xq2bq0wjwb	0.0456
17/12/2020 7:00:53.109	aaz3bayav0jwj	0.0724
17/12/2020 7:00:53.109	db7yzpa0m0jy9	0.0279
17/12/2020 7:00:53.109	gh919uwjtxqpa	0.0359
17/12/2020 7:00:53.109	7m2p6t93p8k0z	0.1013
17/12/2020 7:00:53.109	dc7bp39y4sk4s	0.038
17/12/2020 7:00:53.109	9k7ugcsxztbnt	2.3546
17/12/2020 7:00:53.109	c7p53a3kwwk5d	1497.4191
17/12/2020 7:00:53.109	0ryn3nfxr4k80	0.0181
17/12/2020 7:00:53.109	d1w0453t5hkdu	0.0386
17/12/2020 7:00:53.109	6cs17x5h9wkfr	0.034
17/12/2020 7:00:53.109	3js4cvrr38zhd	0.0687
17/12/2020 7:00:53.109	8cx2kunzjf5d7	0.0901
17/12/2020 7:00:53.109	9x2bd1ag1ug53	0.1493
17/12/2020 7:00:53.109	3b3x67zc9ggk0	0.0248
